,neg,neu,pos,compound
polisi awas citayam fashion week bogor httpstcostdfdt citayamfashionweek fashionweek bogor scbd,0.0,1.0,0.0,0.0
rt deludedogs anjeng gk twitter wibu goblok facebook goreng scbd fashion week pake isu lgbt krn gk bis,0.0,1.0,0.0,0.0
jual kopi keliling kenal starling toriman ngaku hari uang rp ribu ramai citayam fashion week httpstconyalhzhvd,0.0,1.0,0.0,0.0
anjeng gk twitter wibu goblok facebook goreng scbd fashion week pake isu lgbt krn gk bedain lgbt beneran model laki yg finis,0.0,1.0,0.0,0.0
jual kopi keliling kenal starling toriman ngaku hari uang rp ribu ramai citayam fashion week httpstcombrerjpb,0.0,1.0,0.0,0.0
gegara ngobrolin trip jogjasolo nemu foto cewe stylist tawangmangu cikal citayam fashion week scbd citayamfashionweek httpstcoydsxfnts,0.0,1.0,0.0,0.0
jokowi dukung remaja scbd gelar citayam fashion week tabrak atur larang httpstcowrlnphyrk,0.0,1.0,0.0,0.0
lenggaklenggok bak catwalk scbd fashion week ramai fokus fenomena scbd fashion week ramai unjung citayam bojong depok lho indosiartv httpstcowecicp,0.0,1.0,0.0,0.0
rt bogordaily net sisi gelap citayem fashion week gema media sosial potret abg gelimpang pinggir jalan kapar tertid,0.0,1.0,0.0,0.0
citayam fashion week scbd on progress httpstcoygqnftbdj,0.0,0.682,0.318,0.4215
presiden jokowi giat citayam fashion week gelar anakanak sudirman citayam bojonggede depok scbd baca lengkap httpstcokvvygmmqx citayamfashionweek,0.0,1.0,0.0,0.0
jokowi komentar tren citayam fashion week positif ngga presiden joko widodo jokowi komentar trend citayam fashion week gempar httpstcoqcelrbnh news jokowi aniesbaswedan scbd citayamfashionweek,0.0,1.0,0.0,0.0
sbyfess iki tren loki citayam fashion week nak scbd,0.0,1.0,0.0,0.0
jisoolimi scbd iya kak lokasi citayem fashion week,0.0,1.0,0.0,0.0
rt hasrizalhasriz sore wawancara inews topic fashion show week scbd httpstcocqcdchak,0.2,0.8,0.0,-0.3612
cmon citayam brothers amp sisters be brave and take over the real scbd i wanna see fashion week in front of pacific place httpstcocklzqxjkz,0.0,0.866,0.134,0.5267
kocom nuicemedia weechankawai oh pantesan kemarin kang emil nyobain street walk citayam fashion week kek survei tingkat bahagia warga scbd kalo join jakarta hmmm,0.0,0.913,0.087,0.296
polres jakpus citayam fashion week langgar uu lintas citayemfashionweek citayam citayamfashionweek sudirman scbd polres jakarta httpstconstedll,0.0,1.0,0.0,0.0
rt videotribun scbd fashion week aga busana sederhana scbd fashionweek fashionshow citayemfashionweek baca selen,0.0,1.0,0.0,0.0
rt wahyu uniform aabelkarimi acehselatansatu dua positif baca al quran positif dakwahsyiar peningkatah imtaq,0.0,1.0,0.0,0.0
aniesbaswedan feryfarhati dkpkpjakarta kotajakut scbd citayem fashion week ajang kumpul lgbt mohon tindak lanjut stop tdk kumpul kumpul gaya pacar bebas laki laki pakai perempuan orang sakit diobatin kasih punggung terima kasih dengar keluh warga,0.061,0.939,0.0,-0.296
udah gub aniesbaswedan arizapatria dkijakarta satpolpp dki tertib fashion week citayam scbd yg udah bablas httpstcoxnusdyg,0.0,1.0,0.0,0.0
scbd fashion week aga busana sederhana scbd fashionweek fashionshow citayemfashionweek baca selengkapnyagt httpstcogzeaijxr httpstcojbrlgjcal,0.0,1.0,0.0,0.0
butuh contoh perilaku gatau ga ajak lihat aja selebriti medsos ikutikutan tasbih star of the show scbdcitayam fashion week the real definition of party poopers not knowing theyve overstayed their welcome,0.0,0.836,0.164,0.6908
orng jdi model citayem fashion week fashionable ala anak scbd tdk yg jdi yg yah banget jd model mresahkan jg sih yg lihat dri sih loh jalan tdk orng lihat klian fashion show citayamfashionweek,0.0,1.0,0.0,0.0
masalah scbd amp citayem fashion week amp ngeliatin watak bangsa nyinyir amp nyinyir rame nyinyir buang sampah sembarang skrg yg model beneran turun nyinyir lageee borjuis ngambil lahan,0.0,1.0,0.0,0.0
pantau kembang citayam fashion week polda metro jaya imbau remaja scbd bubar jam puluh malam httpstcohlupaibbj httpstcoycyykrv,0.0,1.0,0.0,0.0
tan marm kelompok pria tulang lunak lenggak lenggok scbd izin ikut citayam fashion week discbd giat ngaji bareng dimalioboro larang yg waras diam tau amp nyata,0.0,1.0,0.0,0.0
heboh citayam fashion week polisi desak pempov dki jakarta tertib scbd httpstcojileekrmo,0.0,1.0,0.0,0.0
mumpung weekend nih pa tomy winata gak ikut scbd fashion week,0.0,1.0,0.0,0.0
rt langitponpel kalo nyari aldebaran dateng aja scbd fashion week httpstcovibvgy,0.0,1.0,0.0,0.0
yuks cek berita baru indiekraf kayutangan street style gera fesyen arek malang inspirasi citayam fashion week httpstcoyarmegwmm scbd,0.0,1.0,0.0,0.0
citayam fashion week pindah bkt scbd masuk artis artis fomo artis aja nyari panggung gak laku ya,0.0,1.0,0.0,0.0
fenomena citayam fashion week dukuh jakarta sorot masyarakat kawasan dukuh ramai warga anak muda seputarinewsrcti seputarinewssiang citayamfashionweek citayam scbd sudirman dukuhatas jakarta httpstcoyzsystwv,0.0,1.0,0.0,0.0
barubaru elus dada saksi fenomena anakanak remaja sudirman citayam bojonggede depok scbd ajang citayam fashion week islamselamatkangenerasi kapitalisasigenerasi httpstcogodndlgcv,0.0,1.0,0.0,0.0
citayam fashion week kabar pindah pik abg scbd tongkrong celebritiesdotid infocelebterkini citayamfashionweek pik scbd tongkrongankami httpstcodemgrpsz,0.0,1.0,0.0,0.0
fenomena citayam fashion week scbd a thread ekspresi fashion anak anak muda suka nongkrong kawasan dukuh jakarta pusat,0.0,1.0,0.0,0.0
aabelkarimi acehselatansatu dua positif baca al quran positif dakwahsyiar peningkatah imtaq scbd fashion week positif kreatifitas manusia klo sdh beban misi sulit sikap obyektif,0.0,1.0,0.0,0.0
rt kuretaid kinoy idola citayam fashion week scbd httpstcothvojijww,0.0,1.0,0.0,0.0
citayam fashion week aka scbd kayak entitas yg gerakin ya gera organik organisasi bisnis yg libat,0.0,1.0,0.0,0.0
rt syahriltng ragilsemar aniesbaswedan fashion week tai anjing klo emang scbd tmpat ajang muncul benih kaum laki yg,0.0,1.0,0.0,0.0
penasaran dah scbd fashion week,0.0,1.0,0.0,0.0
laliceupdates model papan indonesia rich people jakarta invasi kawasan scbd gilir lisa blackpink httpstconndhf,0.0,0.783,0.217,0.5574
detikcom wkwk kasi bgt bang roy kbykn fashion week scbd sih,0.0,1.0,0.0,0.0
model papan indonesia rich people jakarta invasi kawasan scbd gilir lisa blackpink httpstconndhf ready for blackpink lisa blackpinkxpubgm,0.0,0.724,0.276,0.7269
kembalilan ruang scbd fashion week nak anak citayam bogor depok,0.0,1.0,0.0,0.0
httpstcoulpqvfopn,0.0,1.0,0.0,0.0
rt tiiqaikei scbd kids familiar pose tiang laku hahaha,0.0,0.69,0.31,0.5574
polda metro pantau kembang citayam fashion week remaja scbd kawasan dukuh jakarta pusat citayamfashionweek httpstcodkepbnqrq,0.0,1.0,0.0,0.0
kerumun remaja citayam fashion week bubar satpol pp jakpus httpstcouokwpolxg wartakotalive citayamfashionweek satolppjakpus scbd scbdfasionweek,0.0,1.0,0.0,0.0
hypenya scbd fashion week hypenya pershufflean circa usia usia playernya,0.0,1.0,0.0,0.0
mingyu scbd fashion week httpstcoqvjlv,0.0,1.0,0.0,0.0
anak jaksel invasi citayem fashion week bonge and the scbd crew have build the culture there frfr httpstcohdyvyeqs,0.0,1.0,0.0,0.0
aksi tular sejati model profesional turun jalan sanding gaya artis citayam fashion week httpstcoqdndeffp scbd scbdfasionweek haradukuh,0.0,1.0,0.0,0.0
mbroo anis sibuk nimbrung scbdmo fashion week,0.0,1.0,0.0,0.0
lo minat ga scbd yg fashion week,0.0,1.0,0.0,0.0
rt jasraputra fashion week scbd sore httpstcouhmyjagwlg,0.294,0.706,0.0,-0.3612
anak scbd sudirman citayem bojong depok giat citayam fashion week nya kendali wadah yg organisir giat,0.0,1.0,0.0,0.0
hao joined fashion week scbd bobge sq httpstcowblertkf,0.0,1.0,0.0,0.0
pm ayo kack scbd citayam fashion week ketemu bonge n jahe,0.0,1.0,0.0,0.0
mmf nie jj lo scbd citayem fashion week wkwkwkwk httpstcoomghmts,0.0,0.818,0.182,0.25
should i mute scbd fashion week its so tiring i dont care yo,0.224,0.776,0.0,-0.4389
rt gemaposid gubernur dki jakarta aniesbaswedan larang anakanak remaja gelar citayam fashion week,0.0,1.0,0.0,0.0
scbd fashion week rencana pindah pik bingung pik transportasi simak konten dtkj pt transjakarta httpstcoftbxdgdi,0.0,1.0,0.0,0.0
stlah citayem fashion week scbd muncul fashion week saw medan hahahha gas coiralasm httpstcoanvkryziml,0.0,1.0,0.0,0.0
scbd fashion week live now join us httpstcoircinjnb,0.0,0.761,0.239,0.296
ngomongin scbd citayem fashion week yg skrg ubah haradukuh bagus yg nih fyi yg ngasih nama haradukuh sandiaga uno apresiasi remajaremaja haradukuh scbd citayemfashionweek,0.0,0.927,0.073,0.2023
rt ari dabs pdemokratjkt dukung scbd fashion week ajang kreasi fashion generasi muda positif ye bray jgn n,0.0,1.0,0.0,0.0
gubernur dki jakarta aniesbaswedan larang anakanak remaja gelar citayam fashion week dukuh jakarta pusat kenal sebut remaja sudirman citayam bojong gede depok scbd citayemfashionweek beritagemapos httpstcooczanuamvp,0.0,1.0,0.0,0.0
hao saran ku scbd fashion week yg langsung mundur httpstcohuayghtako,0.0,1.0,0.0,0.0
ga tau menit gue ngetawain tolong yg nyuruh sunu scbd fashion week httpstcozlzcopzhw,0.0,1.0,0.0,0.0
rt ldyor mas tum agusyudhoyono mba annisapohan fashion week bareng scbd seru kaya scbdfasionweek https,0.0,1.0,0.0,0.0
rt alangumelarjay pdemokratjkt kerensllu dukung ajang yg sifat positif fashion week ayo milenial ramai d,0.0,1.0,0.0,0.0
rt baru pac ajang kreasi generasi milenial dukung pdemokratjkt scbd fashion week sbg ruang publik yg jaga keam,0.0,1.0,0.0,0.0
imoriska annaejobling meltqeen hahahaha scbdgamau kalah meerna ikut citayem fashion week,0.0,1.0,0.0,0.0
rt saifuljagakarsa ajang kreasi generasi milenial dukung pdemokratjkt scbd fashion week sbg ruang publik yg menja,0.0,1.0,0.0,0.0
fahiraidris opinyamono uni titip sepatu donk bu tau yg nongks scbd citayem fashion week nike dunk retro anthracite size hargaretail httpstcomngeqsunwt httpstconwlnaacum,0.0,1.0,0.0,0.0
cfw alias citayem fashion week langsung lejit bikin viral kali ya citayemfashionweek scbd viral palinghits,0.0,1.0,0.0,0.0
muda mud scbd batas citayam fashion week httpstcoivmofoby via youtube,0.0,1.0,0.0,0.0
rt blignaughty scbdfw gmn min udah cocok join scbd fashion week httpstcolapqcmhqc,0.0,0.833,0.167,0.296
scbdfw gmn min udah cocok join scbd fashion week httpstcolapqcmhqc,0.0,0.804,0.196,0.296
model papan indonesia rich people jakarta invasi kawasan scbd gilir lisa blackpink httpstcolkbuzmmsb,0.0,0.769,0.231,0.5574
model papan indonesia rich people jakarta invasi kawasan scbd gilir lisa blackpink httpstcoiuoulrk,0.0,0.769,0.231,0.5574
rt yezrim scbdfw pdkt yuk outfitku scbd fashion week httpstcokogknjzc,0.0,1.0,0.0,0.0
scbd sepi ya eh maksud ga rame kayak skrg gitu citayem fashion week prawedd situ gatau ngehalu aja wkwk,0.0,1.0,0.0,0.0
scbdfw pdkt yuk outfitku scbd fashion week httpstcokogknjzc,0.0,1.0,0.0,0.0
alterianhomie citayem fashion week nongkrong scbd,0.0,1.0,0.0,0.0
scbd warga surabaya tular citayam fashion week httpstcolgvriemjf httpstconylusnug,0.0,1.0,0.0,0.0
remajaremaja aktivitas kawasan scbd pakai tarik perhati gubernur dki jakarta anies baswedan sebut istilah citayam fashion week aniesbaswedan,0.0,1.0,0.0,0.0
shifters familiar fenomena ramai akhirakhir scbd citayam fashion week scbd citayamfashionweek,0.0,1.0,0.0,0.0
pdemokratjkt keren dukung penuh ajang yg sifat positif conto fashion week ayo milenial ramai scbd tp jgn lupa dukung pdemokrat agusyudhoyono aniesbaswedan ramujiyono alimuhsuharli scbdfasionweek httpstcohwbqvueyu,0.0,1.0,0.0,0.0
yth aniesbaswedan pek yg msh apresiasi scbd fashion week krn tdk halang mengakomodir kaum muda utk ekspres warga jakarta kesini kondisi tsb lepas kontrol tolong utk tertib,0.0,1.0,0.0,0.0
jauhjauh scbd depok nih alaala citayam fashion week kalah keren nama situ rawakalong selesai revitalisasi ruang buka hijau sebentar resmi penasaran resmi httpstcoginnxzp,0.0,1.0,0.0,0.0
oohh jd scbd fashion week tu beneran runwaynya gin anjir tau kirain ya udah gaya baju aja httpstcobrjsoi,0.0,1.0,0.0,0.0
penasaran sih citayam fashion week yuk langsung nonton ig tv cameo link bio cameoproject scbd citayam dukuhatas httpstcosmqhuszau,0.0,1.0,0.0,0.0
rt vdvc talk perintah kota jakarta pusat larang giat fashion week ramai remaja zebra cross kawasan dukuh,0.0,1.0,0.0,0.0
perintah kota jakarta pusat larang giat fashion week ramai remaja zebra cross kawasan dukuh tanah abang jakarta pusat gimana nih tanggap model citayam fashion week vdvctalk citayamfashionweek catwalk viral scbd sudirman httpstcotxwuxdns,0.0,1.0,0.0,0.0
anak fashion week citayam cari jodoh ughlala cucom meong yes sudirman citayam bojonggede depok scbd httpstcoctnslnzsj,0.0,0.847,0.153,0.4019
model papan indonesia rich people jakarta invasi kawasan scbd gilir lisa blackpink httpstcoyqzwxy,0.0,0.769,0.231,0.5574
rt princessyeoleo seninjumat karyawan scbd sabtuminggu ikut citayem fashion week,0.0,1.0,0.0,0.0
fashion week scbd sore httpstcouhmyjagwlg,0.385,0.615,0.0,-0.3612
adek citayem fashion week scbd vansyylo httpstcoivxuolpxdv,0.0,1.0,0.0,0.0
gak kompak pemkot jakpus larang remaja scbd gelar fashion week dukuh anies larang httpstcoyymbtibj,0.0,1.0,0.0,0.0
rt chachaqer berita gk laku negeri panggung apresiasi utk abg scbd fashion week jd bahan,0.0,1.0,0.0,0.0
pemkot jakpusmengatakan pecah kerumun bocah scbd dukuh kondisi pandemi corona covid httpstcodxrhxvpr,0.0,1.0,0.0,0.0
ikut scbd fashion week httpstcouicuchqsc,0.0,1.0,0.0,0.0
permisi rombong scbd fashion week httpstcohjzyuay,0.0,1.0,0.0,0.0
dijakarta scbd fashion week udah viral wkwk meanwhile daerah tulungagung taun fashion week alias karnaval bhinneka macak mlakuuuu panas dg baju adat dr tradisional profesi sampe ndayak item lol,0.0,0.909,0.091,0.4215
orangorang yg scbd fashion week ken tau fase hilang nya kaya gimana ya,0.0,1.0,0.0,0.0
gubernur dki jakarta anies baswedan larang aksi remaja aga busana citayam fashion week dukuh kenal kawasan kumpul remaja asal sudirman citayam bojonggede depok scbd httpstcoumulzdpo httpstcoadsmyjtxp,0.0,1.0,0.0,0.0
scbd fashion week a plot by saer om httpstcogiesanm,0.0,1.0,0.0,0.0
scbd citayem fashion week httpstconewxciipm,0.0,1.0,0.0,0.0
viral pemuda nongkrong kawasan scbd citayam fashion week itupasti udah gimana sih bahas jauh yuk simak httpstcosyuoyvrtal,0.0,1.0,0.0,0.0
gak kalah scbd versi idola indosiar eiiitsss kumpul cewek dangdut fashion week yahhh outfit keceee idolaindosiar httpstcoddrhspbiey,0.0,1.0,0.0,0.0
yodah sih nax citayem jan mo kalah jadiin aja tuh scbd kek china sm japan jlanan asa fashion week yg mn timbang alfa pake coatbootsfull make up httpstcospzawhcgfm,0.0,1.0,0.0,0.0
anies respons nyata anak buah tanggap fenomena citayam fashion week remaja scbd citayamfashionweek httpstcogxlmkknhl,0.0,1.0,0.0,0.0
rt trendusara ossydermawan agusyudhoyono sbyudhoyono aniesbaswedan firmanyursak luk fashion week scbd sby cinta budaya demokras,0.0,1.0,0.0,0.0
rt moyo yg ngetrend kalang anak mudafashion week scbd yukkks aah muda mud pdemokrat ramai yu,0.0,1.0,0.0,0.0
gampang banget loh tinggal dateng boothnya spark senayan cozy banget dukuh scbd kumpul fashion week mari biar ga sendiran banget nih join komunitas pubgmnya bp sptau ktemu temen asik httpstcojmzjzsclim httpstcouvrjwboz,0.0,0.876,0.124,0.4767
assalamualaikum aniesbaswedan dkijakarta satpolpp dki mohon tindak makhluk tulang lunak homo bencong lesbi fashion week citayam citayam fashion week kawasan scbd sudirman citayam bojong gede depok httpstcoiidczncqd,0.0,1.0,0.0,0.0
gubernur dki jakarta anulir nyata wakil wali kota jakarta pusat irwandi larang aksi catwalk remaja sudirman citayam bojonggede depok scbd surat putus surat larang anies httpstcolfxrggmff,0.0,1.0,0.0,0.0
venice cocok jadi lokasi citayem fashion week scbd isi anak jaksel httpstcovhrbfqdx,0.0,1.0,0.0,0.0
auwza scbd fashion week,0.0,1.0,0.0,0.0
citayam fashion week wagub dki bubar langgar atur httpstcowtnbjuno scbd ahmadrizapatria citayamfashionweek pemprovdki pemprovdkijakarta,0.0,1.0,0.0,0.0
fenomena citayam fashion week kawasan dukung jakarta wakil gubernur dki jakarta ahmad riza patria jajar satpol pp bubar giat wib merahputihcom scbd fesyen jakarta gubernur httpstcortzgacrl,0.0,1.0,0.0,0.0
rencanaweekendbesok pulkam ah jakarta healing museum macan hits nih saing nya scbd fashion week sabtu minggu healing httpstcovcjbbhvt,0.0,1.0,0.0,0.0
ajang kreasi generasi milenial dukung pdemokratjkt scbd fashion week sbg ruang publik yg jaga aman amp bersih kota jakarta agusyudhoyono aniesbaswedan ramujiyono alimuhsuharli scbdfasionweek httpstcohbjwezjfm,0.0,1.0,0.0,0.0
bayusutisna klo pakek outfit ala scbd citayem fashion week kak aq fashion bgt orang biar gaya kayak bonge,0.0,1.0,0.0,0.0
pdemokratjkt dukung scbd fashion week ajang kreasi fashion generasi muda positif ye bray jgn nyampah ye didik jgn ditinggalin agusyudhoyono aniesbaswedan ramujiyono alimuhsuharli scbdfasionweek httpstcoinjvoamqqb,0.0,1.0,0.0,0.0
aneh bgt u bilang scbd fashion week tu ga ajar sekolah aja wkwkwk emg yg main bola olahraga gitu ga ajar gimana sih emang kalo umur segitu sekolah mulu ajar mulu ga hibur kah,0.0,1.0,0.0,0.0
halamegawati pdemokrat agusyudhoyono ramujiyono alimuhsuharli scbd fashion weekscbd sudirman citayem bojonggede depok,0.0,1.0,0.0,0.0
gubernur dki jakarta anies baswedan larang aksi remaja sudirman citayam bojonggede depok scbd aga busana citayam fashion week dukuh tempometro httpstcowqfvhfky,0.0,1.0,0.0,0.0
rt wahananewsdotco citayam fashion week remaja scbd gubernur anies httpstcogwqefhn citayamfashionweek,0.0,1.0,0.0,0.0
berita httpstcowddayjgqqe fenomena scbd fashion week ramai unjung citayam bojong depok lho lenggaklenggok bak model profesional catwalk kawula muda asyik tunjuk gaya pakai tarik indosiarberita httpstcopbkacnxhm,0.0,1.0,0.0,0.0
citayam fashion week remaja scbd gubernur anies httpstcogwqefhn citayamfashionweek scbd dkijakarta gubernurdkijakarta,0.0,1.0,0.0,0.0
dihandel dgn profesional yg hasil utk tokoh scbd fashion week gak jd arah dgn amp hasil kunci httpstcohcluuy,0.0,1.0,0.0,0.0
ridwan kamil undang anies gubernur jakarta ramai viralnya fashion week ala anak sudirman citayam depok bojong gede scbd viral ridwankamil kangemil scbd citayam fashionweek httpstcovkdsejmdxu,0.0,1.0,0.0,0.0
pdemokratjkt kerensllu dukung ajang yg sifat positif fashion week ayo milenial ramai scbd tp jgn lupa dukung pdemokrat agusyudhoyono aniesbaswedan ramujiyono alimuhsuharli scbdfasionweek httpstcocgmhbbpm,0.0,1.0,0.0,0.0
ya bagus kala screening rapid antigen pasang scan peduli lindung httpstcoolmdrpq pemkot jakpusmengatakan pecah kerumun bocah scbd dukuh kondisi pandemi corona covid,0.0,1.0,0.0,0.0
rt coiourway breaking my silence i dont like seeing indo celebs joining the scbd fashion week trend please leave dont ruin the mom,0.124,0.675,0.201,0.47
suruh kantor nonton scbd fashion week httpstcoecpvkvepyu,0.0,1.0,0.0,0.0
yg ngetrend kalang anak mudafashion week scbd yukkks aah muda mud pdemokrat ramai yuuu cc agusyudhoyono ramujiyono alimuhsuharli scbdfasionweek httpstcooymovzb,0.0,1.0,0.0,0.0
